Application ID,User,Input Bytes,Output Bytes,Shuffle Read Bytes,Shuffle Write Bytes,Total Spill Bytes,Total Executors,Peak Executor Concurrency,Total CPU Time (ms),Total Run Time (ms),Peak Execution Memory
Application ID,User,Input Bytes,Output Bytes,Shuffle Read Bytes,Shuffle Write Bytes,Total Spill Bytes,Total Executors,Peak Executor Concurrency,Total CPU Time (ms),Total Run Time (ms),Peak Execution Memory
Application ID,User,Input Bytes,Output Bytes,Shuffle Read Bytes,Shuffle Write Bytes,Total Spill Bytes,Total Executors,Peak Executor Concurrency,Total CPU Time (ms),Total Run Time (ms),Peak Execution Memory
app-20251217033957-0000,spark,245855,0,0,1120,0,1,1,654181634,2224,1120
app-20251217040127-0000,spark,656640,0,0,3039,0,1,1,941628905,3476,3039
app-20251217040542-0000,spark,1137114,0,0,0,0,1,1,824321112,21638,0
app-20251217194613-0000,spark,1349432,0,0,0,0,1,1,1296112579,24385,0
Application ID,User,Input Bytes,Output Bytes,Shuffle Read Bytes,Shuffle Write Bytes,Total Spill Bytes,Total Executors,Peak Executor Concurrency,Total CPU Time (ms),Total Run Time (ms),Peak Execution Memory
app-20251217033957-0000,spark,245855,0,0,1120,0,1,1,654181634,2224,1120
app-20251217040127-0000,spark,656640,0,0,3039,0,1,1,941628905,3476,3039
app-20251217040542-0000,spark,1137114,0,0,0,0,1,1,824321112,21638,0
app-20251217194613-0000,spark,1349432,0,0,0,0,1,1,1296112579,24385,0
Application ID,User,Input Bytes,Output Bytes,Shuffle Read Bytes,Shuffle Write Bytes,Total Spill Bytes,Total Executors,Peak Executor Concurrency,Total CPU Time (ms),Total Run Time (ms),Peak Execution Memory
app-20251217033957-0000,spark,245855,0,0,1120,0,1,1,654181634,2224,1120
app-20251217040127-0000,spark,656640,0,0,3039,0,1,1,941628905,3476,3039
app-20251217040542-0000,spark,1137114,0,0,0,0,1,1,824321112,21638,0
app-20251217194613-0000,spark,1349432,0,0,0,0,1,1,1296112579,24385,0
Application ID,User,Input Bytes,Output Bytes,Shuffle Read Bytes,Shuffle Write Bytes,Total Spill Bytes,Total Executors,Peak Executor Concurrency,Total CPU Time (ms),Total Run Time (ms),Peak Execution Memory
app-20251217033957-0000,spark,245855,0,0,1120,0,1,1,654181634,2224,1120
app-20251217040127-0000,spark,656640,0,0,3039,0,1,1,941628905,3476,3039
app-20251217040542-0000,spark,1137114,0,0,0,0,1,1,824321112,21638,0
app-20251217194613-0000,spark,1349432,0,0,0,0,1,1,1296112579,24385,0
Application ID,User,Input Bytes,Output Bytes,Shuffle Read Bytes,Shuffle Write Bytes,Total Spill Bytes,Total Executors,Peak Executor Concurrency,Total CPU Time (ms),Total Run Time (ms),Peak Execution Memory
Application ID,User,Input Bytes,Output Bytes,Shuffle Read Bytes,Shuffle Write Bytes,Total Spill Bytes,Total Executors,Peak Executor Concurrency,Total CPU Time (ms),Total Run Time (ms),Peak Execution Memory
Application ID,User,Input Bytes,Output Bytes,Shuffle Read Bytes,Shuffle Write Bytes,Total Spill Bytes,Total Executors,Peak Executor Concurrency,Total CPU Time (ms),Total Run Time (ms),Peak Execution Memory
Application ID,User,Input Bytes,Output Bytes,Shuffle Read Bytes,Shuffle Write Bytes,Total Spill Bytes,Total Executors,Peak Executor Concurrency,Total CPU Time (ms),Total Run Time (ms),Peak Execution Memory
app-20251217033957-0000,spark,245855,0,0,1120,0,1,1,654181634,2224,1120
app-20251217040127-0000,spark,656640,0,0,3039,0,1,1,941628905,3476,3039
app-20251217040542-0000,spark,1137114,0,0,0,0,1,1,824321112,21638,0
app-20251217194613-0000,spark,1349432,0,0,0,0,1,1,1296112579,24385,0
Application ID,User,Input Bytes,Output Bytes,Shuffle Read Bytes,Shuffle Write Bytes,Total Spill Bytes,Total Executors,Peak Executor Concurrency,Total CPU Time (ms),Total Run Time (ms),Peak Execution Memory
app-20251217033957-0000,spark,245855,0,0,1120,0,1,1,654181634,2224,1120
app-20251217040127-0000,spark,656640,0,0,3039,0,1,1,941628905,3476,3039
app-20251217040542-0000,spark,1137114,0,0,0,0,1,1,824321112,21638,0
app-20251217194613-0000,spark,1349432,0,0,0,0,1,1,1296112579,24385,0
"{'user_name': 'spark', 'app_id': 'app-20251217033957-0000'}",app-20251217033957-0000,spark,245855,0,0,1120,0,2621424,654181634,2224,0.03349508558000837,0.0,93.45451914285715,317.7142857142857,0.0,0.000152587890625,0.0,0.3571406773158482,89.1251746586391,0.00030299595424107144,2,2,0.29414641816546766,0.0,0,0.0,0,0
"{'user_name': 'spark', 'app_id': 'app-20251217040127-0000'}",app-20251217040127-0000,spark,656640,0,0,3039,0,3145712,941628905,3476,0.056929154829545456,0.0,85.60262772727273,316.0,0.0,0.0002634742043235085,0.0,0.2727258855646307,81.63702748038553,0.000301361083984375,2,2,0.2708943915420023,0.0,0,0.0,0,0
"{'user_name': 'spark', 'app_id': 'app-20251217040542-0000'}",app-20251217040542-0000,spark,1137114,0,0,0,0,0,824321112,21638,0.06379037744858686,0.0,48.48947717647059,1272.8235294117646,0.0,0.0,0.0,0.0,46.24316899916705,0.001213859109317555,2,2,0.038095993714761064,0.0,0,0.0,0,0
"{'user_name': 'spark', 'app_id': 'app-20251217194613-0000'}",app-20251217194613-0000,spark,1349432,0,0,0,0,0,1296112579,24385,0.07570109647863052,0.0,76.2419164117647,1434.4117647058824,0.0,0.0,0.0,0.0,72.70995751549216,0.0013679616591509652,2,2,0.0531520434283371,0.0,0,0.0,0,0
"{'user_name': 'spark', 'app_id': 'app-20251217033957-0000'}",app-20251217033957-0000,spark,245855,0,0,1120,0,2621424,654181634,2224,0.03349508558000837,0.0,93.45451914285715,317.7142857142857,0.0,0.000152587890625,0.0,0.3571406773158482,89.1251746586391,0.00030299595424107144,2,2,0.29414641816546766,0.0,0,0.0,0,0
"{'user_name': 'spark', 'app_id': 'app-20251217040127-0000'}",app-20251217040127-0000,spark,656640,0,0,3039,0,3145712,941628905,3476,0.056929154829545456,0.0,85.60262772727273,316.0,0.0,0.0002634742043235085,0.0,0.2727258855646307,81.63702748038553,0.000301361083984375,2,2,0.2708943915420023,0.0,0,0.0,0,0
"{'user_name': 'spark', 'app_id': 'app-20251217040542-0000'}",app-20251217040542-0000,spark,1137114,0,0,0,0,0,824321112,21638,0.06379037744858686,0.0,48.48947717647059,1272.8235294117646,0.0,0.0,0.0,0.0,46.24316899916705,0.001213859109317555,2,2,0.038095993714761064,0.0,0,0.0,0,0
"{'user_name': 'spark', 'app_id': 'app-20251217194613-0000'}",app-20251217194613-0000,spark,1349432,0,0,0,0,0,1296112579,24385,0.07570109647863052,0.0,76.2419164117647,1434.4117647058824,0.0,0.0,0.0,0.0,72.70995751549216,0.0013679616591509652,2,2,0.0531520434283371,0.0,0,0.0,0,0
"{'user_name': 'spark', 'app_id': 'app-20251217033957-0000'}",app-20251217033957-0000,spark,245855,0,0,1120,0,2621424,654181634,2224,0.03349508558000837,0.0,93.45451914285715,317.7142857142857,0.0,0.000152587890625,0.0,0.3571406773158482,89.1251746586391,0.00030299595424107144,2,2,0.29414641816546766,0.0,0,0.0,0,0
"{'user_name': 'spark', 'app_id': 'app-20251217040127-0000'}",app-20251217040127-0000,spark,656640,0,0,3039,0,3145712,941628905,3476,0.056929154829545456,0.0,85.60262772727273,316.0,0.0,0.0002634742043235085,0.0,0.2727258855646307,81.63702748038553,0.000301361083984375,2,2,0.2708943915420023,0.0,0,0.0,0,0
"{'user_name': 'spark', 'app_id': 'app-20251217040542-0000'}",app-20251217040542-0000,spark,1137114,0,0,0,0,0,824321112,21638,0.06379037744858686,0.0,48.48947717647059,1272.8235294117646,0.0,0.0,0.0,0.0,46.24316899916705,0.001213859109317555,2,2,0.038095993714761064,0.0,0,0.0,0,0
"{'user_name': 'spark', 'app_id': 'app-20251217194613-0000'}",app-20251217194613-0000,spark,1349432,0,0,0,0,0,1296112579,24385,0.07570109647863052,0.0,76.2419164117647,1434.4117647058824,0.0,0.0,0.0,0.0,72.70995751549216,0.0013679616591509652,2,2,0.0531520434283371,0.0,0,0.0,0,0
"{'user_name': 'spark', 'app_id': 'app-20251217033957-0000'}",app-20251217033957-0000,spark,245855,0,0,1120,0,2621424,654181634,2224,0.03349508558000837,0.0,93.45451914285715,317.7142857142857,0.0,0.000152587890625,0.0,0.3571406773158482,89.1251746586391,0.00030299595424107144,2,2,0.29414641816546766,0.0,0,0.0,0,0
"{'user_name': 'spark', 'app_id': 'app-20251217040127-0000'}",app-20251217040127-0000,spark,656640,0,0,3039,0,3145712,941628905,3476,0.056929154829545456,0.0,85.60262772727273,316.0,0.0,0.0002634742043235085,0.0,0.2727258855646307,81.63702748038553,0.000301361083984375,2,2,0.2708943915420023,0.0,0,0.0,0,0
"{'user_name': 'spark', 'app_id': 'app-20251217040542-0000'}",app-20251217040542-0000,spark,1137114,0,0,0,0,0,824321112,21638,0.06379037744858686,0.0,48.48947717647059,1272.8235294117646,0.0,0.0,0.0,0.0,46.24316899916705,0.001213859109317555,2,2,0.038095993714761064,0.0,0,0.0,0,0
"{'user_name': 'spark', 'app_id': 'app-20251217194613-0000'}",app-20251217194613-0000,spark,1349432,0,0,0,0,0,1296112579,24385,0.07570109647863052,0.0,76.2419164117647,1434.4117647058824,0.0,0.0,0.0,0.0,72.70995751549216,0.0013679616591509652,2,2,0.0531520434283371,0.0,0,0.0,0,0
"{'user_name': 'spark', 'app_id': 'app-20251217033957-0000'}",app-20251217033957-0000,spark,245855,0,0,1120,0,2621424,654181634,2224,0.03349508558000837,0.0,93.45451914285715,317.7142857142857,0.0,0.000152587890625,0.0,0.3571406773158482,89.1251746586391,0.00030299595424107144,2,2,0.29414641816546766,0.0,0,0.0,0,0
"{'user_name': 'spark', 'app_id': 'app-20251217040127-0000'}",app-20251217040127-0000,spark,656640,0,0,3039,0,3145712,941628905,3476,0.056929154829545456,0.0,85.60262772727273,316.0,0.0,0.0002634742043235085,0.0,0.2727258855646307,81.63702748038553,0.000301361083984375,2,2,0.2708943915420023,0.0,0,0.0,0,0
"{'user_name': 'spark', 'app_id': 'app-20251217040542-0000'}",app-20251217040542-0000,spark,1137114,0,0,0,0,0,824321112,21638,0.06379037744858686,0.0,48.48947717647059,1272.8235294117646,0.0,0.0,0.0,0.0,46.24316899916705,0.001213859109317555,2,2,0.038095993714761064,0.0,0,0.0,0,0
"{'user_name': 'spark', 'app_id': 'app-20251217194613-0000'}",app-20251217194613-0000,spark,1349432,0,0,0,0,0,1296112579,24385,0.07570109647863052,0.0,76.2419164117647,1434.4117647058824,0.0,0.0,0.0,0.0,72.70995751549216,0.0013679616591509652,2,2,0.0531520434283371,0.0,0,0.0,0,0
"{'user_name': 'spark', 'app_id': 'app-20251217033957-0000'}",app-20251217033957-0000,spark,245855,0,0,1120,0,2621424,654181634,2224,0.03349508558000837,0.0,93.45451914285715,317.7142857142857,0.0,0.000152587890625,0.0,0.3571406773158482,89.1251746586391,0.00030299595424107144,2,2,0.29414641816546766,0.0,0,0.0,0,0,6.7,0:00:06
"{'user_name': 'spark', 'app_id': 'app-20251217040127-0000'}",app-20251217040127-0000,spark,656640,0,0,3039,0,3145712,941628905,3476,0.056929154829545456,0.0,85.60262772727273,316.0,0.0,0.0002634742043235085,0.0,0.2727258855646307,81.63702748038553,0.000301361083984375,2,2,0.2708943915420023,0.0,0,0.0,0,0,6.92,0:00:06
"{'user_name': 'spark', 'app_id': 'app-20251217040542-0000'}",app-20251217040542-0000,spark,1137114,0,0,0,0,0,824321112,21638,0.06379037744858686,0.0,48.48947717647059,1272.8235294117646,0.0,0.0,0.0,0.0,46.24316899916705,0.001213859109317555,2,2,0.038095993714761064,0.0,0,0.0,0,0,8.44,0:00:08
"{'user_name': 'spark', 'app_id': 'app-20251217194613-0000'}",app-20251217194613-0000,spark,1349432,0,0,0,0,0,1296112579,24385,0.07570109647863052,0.0,76.2419164117647,1434.4117647058824,0.0,0.0,0.0,0.0,72.70995751549216,0.0013679616591509652,2,2,0.0531520434283371,0.0,0,0.0,0,0,15.79,0:00:15
"{'user_name': 'spark', 'app_id': 'app-20251217033957-0000'}",app-20251217033957-0000,spark,245855,0,0,1120,0,2621424,654181634,2224,0.03349508558000837,0.0,93.45451914285715,317.7142857142857,0.0,0.000152587890625,0.0,0.3571406773158482,89.1251746586391,0.00030299595424107144,2,2,0.29414641816546766,0.0,0,0.0,0,0,6.7,0:00:06
"{'user_name': 'spark', 'app_id': 'app-20251217040127-0000'}",app-20251217040127-0000,spark,656640,0,0,3039,0,3145712,941628905,3476,0.056929154829545456,0.0,85.60262772727273,316.0,0.0,0.0002634742043235085,0.0,0.2727258855646307,81.63702748038553,0.000301361083984375,2,2,0.2708943915420023,0.0,0,0.0,0,0,6.92,0:00:06
"{'user_name': 'spark', 'app_id': 'app-20251217040542-0000'}",app-20251217040542-0000,spark,1137114,0,0,0,0,0,824321112,21638,0.06379037744858686,0.0,48.48947717647059,1272.8235294117646,0.0,0.0,0.0,0.0,46.24316899916705,0.001213859109317555,2,2,0.038095993714761064,0.0,0,0.0,0,0,8.44,0:00:08
"{'user_name': 'spark', 'app_id': 'app-20251217194613-0000'}",app-20251217194613-0000,spark,1349432,0,0,0,0,0,1296112579,24385,0.07570109647863052,0.0,76.2419164117647,1434.4117647058824,0.0,0.0,0.0,0.0,72.70995751549216,0.0013679616591509652,2,2,0.0531520434283371,0.0,0,0.0,0,0,15.79,0:00:15
"{'user_name': 'spark', 'app_id': 'app-20251217033957-0000'}",app-20251217033957-0000,spark,245855,0,0,1120,0,2621424,654181634,2224,0.03349508558000837,0.0,93.45451914285715,317.7142857142857,0.0,0.000152587890625,0.0,0.3571406773158482,89.1251746586391,0.00030299595424107144,2,2,0.29414641816546766,0.0,0,0.0,0,0,6.7,0:00:06
"{'user_name': 'spark', 'app_id': 'app-20251217040127-0000'}",app-20251217040127-0000,spark,656640,0,0,3039,0,3145712,941628905,3476,0.056929154829545456,0.0,85.60262772727273,316.0,0.0,0.0002634742043235085,0.0,0.2727258855646307,81.63702748038553,0.000301361083984375,2,2,0.2708943915420023,0.0,0,0.0,0,0,6.92,0:00:06
"{'user_name': 'spark', 'app_id': 'app-20251217040542-0000'}",app-20251217040542-0000,spark,1137114,0,0,0,0,0,824321112,21638,0.06379037744858686,0.0,48.48947717647059,1272.8235294117646,0.0,0.0,0.0,0.0,46.24316899916705,0.001213859109317555,2,2,0.038095993714761064,0.0,0,0.0,0,0,8.44,0:00:08
"{'user_name': 'spark', 'app_id': 'app-20251217194613-0000'}",app-20251217194613-0000,spark,1349432,0,0,0,0,0,1296112579,24385,0.07570109647863052,0.0,76.2419164117647,1434.4117647058824,0.0,0.0,0.0,0.0,72.70995751549216,0.0013679616591509652,2,2,0.0531520434283371,0.0,0,0.0,0,0,15.79,0:00:15
app-20251217033957-0000,spark,245855,0,0,1120,0,2621424,654181634,2224,0.03349508558000837,0.0,93.45451914285715,317.7142857142857,0.0,0.000152587890625,0.0,0.3571406773158482,89.1251746586391,0.00030299595424107144,2,2,0.29414641816546766,0.0,0,0.0,0,0,6.7,0:00:06
app-20251217040127-0000,spark,656640,0,0,3039,0,3145712,941628905,3476,0.056929154829545456,0.0,85.60262772727273,316.0,0.0,0.0002634742043235085,0.0,0.2727258855646307,81.63702748038553,0.000301361083984375,2,2,0.2708943915420023,0.0,0,0.0,0,0,6.92,0:00:06
app-20251217040542-0000,spark,1137114,0,0,0,0,0,824321112,21638,0.06379037744858686,0.0,48.48947717647059,1272.8235294117646,0.0,0.0,0.0,0.0,46.24316899916705,0.001213859109317555,2,2,0.038095993714761064,0.0,0,0.0,0,0,8.44,0:00:08
app-20251217194613-0000,spark,1349432,0,0,0,0,0,1296112579,24385,0.07570109647863052,0.0,76.2419164117647,1434.4117647058824,0.0,0.0,0.0,0.0,72.70995751549216,0.0013679616591509652,2,2,0.0531520434283371,0.0,0,0.0,0,0,15.79,0:00:15
app-20251217033957-0000,spark,245855,0,0,1120,0,2621424,654181634,2224,0.03349508558000837,0.0,93.45451914285715,317.7142857142857,0.0,0.000152587890625,0.0,0.3571406773158482,89.1251746586391,0.00030299595424107144,2,2,0.29414641816546766,0.0,0,0.0,0,0,6.7,0:00:06
app-20251217040127-0000,spark,656640,0,0,3039,0,3145712,941628905,3476,0.056929154829545456,0.0,85.60262772727273,316.0,0.0,0.0002634742043235085,0.0,0.2727258855646307,81.63702748038553,0.000301361083984375,2,2,0.2708943915420023,0.0,0,0.0,0,0,6.92,0:00:06
app-20251217040542-0000,spark,1137114,0,0,0,0,0,824321112,21638,0.06379037744858686,0.0,48.48947717647059,1272.8235294117646,0.0,0.0,0.0,0.0,46.24316899916705,0.001213859109317555,2,2,0.038095993714761064,0.0,0,0.0,0,0,8.44,0:00:08
app-20251217194613-0000,spark,1349432,0,0,0,0,0,1296112579,24385,0.07570109647863052,0.0,76.2419164117647,1434.4117647058824,0.0,0.0,0.0,0.0,72.70995751549216,0.0013679616591509652,2,2,0.0531520434283371,0.0,0,0.0,0,0,15.79,0:00:15
app-20251217033957-0000,spark,245855,0,0,1120,0,2621424,654181634,2224,0.03349508558000837,0.0,93.45451914285715,317.7142857142857,0.0,0.000152587890625,0.0,0.3571406773158482,89.1251746586391,0.00030299595424107144,2,2,0.29414641816546766,0.0,0,0.0,0,0,6.7,0:00:06
app-20251217040127-0000,spark,656640,0,0,3039,0,3145712,941628905,3476,0.056929154829545456,0.0,85.60262772727273,316.0,0.0,0.0002634742043235085,0.0,0.2727258855646307,81.63702748038553,0.000301361083984375,2,2,0.2708943915420023,0.0,0,0.0,0,0,6.92,0:00:06
app-20251217040542-0000,spark,1137114,0,0,0,0,0,824321112,21638,0.06379037744858686,0.0,48.48947717647059,1272.8235294117646,0.0,0.0,0.0,0.0,46.24316899916705,0.001213859109317555,2,2,0.038095993714761064,0.0,0,0.0,0,0,8.44,0:00:08
app-20251217194613-0000,spark,1349432,0,0,0,0,0,1296112579,24385,0.07570109647863052,0.0,76.2419164117647,1434.4117647058824,0.0,0.0,0.0,0.0,72.70995751549216,0.0013679616591509652,2,2,0.0531520434283371,0.0,0,0.0,0,0,15.79,0:00:15
